href,name,adress,phone,rate,rate_count,site,average_bill
https://yandex.ru/maps/org/yuridicheskaya_firma_paritet/143774431295/,Юридическая фирма Паритет,"ул. Остоженка, 8, Москва",+7 (495) 228-81-75,"4,2",16 оценок,advparitet.com,"ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство"
https://yandex.ru/maps/org/advant_beiten/1109857799/,Advant Beiten,"Турчанинов пер., 6, стр. 2, МоскваБЦ Крымский мост",+7 (495) 232-96-35,"4,2",12 оценок,www.advant-beiten.com,"сопровождение сделок, арбитраж, договорное право, юридическое сопровождение бизнеса"
https://yandex.ru/maps/org/lexx_consulting/54266667815/,Lexx Consulting,"Большая Андроньевская ул., 23, Москва",+7 (991) 592-89-96,null,Ещё нет отзывов,null,"регистрация АО, перерегистрация, ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство"
https://yandex.ru/maps/org/yurikon/221225712705/,Юрикон,"Марксистская ул., 20, стр. 8, Москва",+7 (495) 642-33-71,"4,6",1 отзыв,www.uriconfirm.ru,недоступно
https://yandex.ru/maps/org/leks_grupp/37243407068/,Лекс Групп,"ул. Земляной Вал, 54, стр. 2, Москва",+7 (499) 399-32-25,"4,5",Ещё нет отзывов,null,"регистрация НОУ, АНО, регистрация АО, перерегистрация, ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство"
https://yandex.ru/maps/org/bankrot_defakto/185988897513/,Банкрот ДеФакто,"Марксистская ул., 20, стр. 8, Москваподъезд 1, этаж 1, офис 7",+7 (901) 385-52-00,"5,0",38 оценок,null,разрешено со всеми животными
https://yandex.ru/maps/org/tsentralnaya_kollegiya_advokatov/1507610733/,Центральная коллегия адвокатов,"Всеволожский пер., 3, Москва",+7 (903) 220-74-20,"4,9",Ещё нет отзывов,moscowlawyer.ru,личный адвокат
https://yandex.ru/maps/org/yurkhaus/134056850024/,ЮрХаус,"Курсовой пер., 8/2, Москва",8 (800) 700-90-50,"4,1",18 оценок,www.jurhouse.ru,недоступно
https://yandex.ru/maps/org/yuridicheskaya_kontora/1292416187/,Юридическая контора,"ул. Большая Полянка, 42, стр. 1, Москва",null,"5,0",Ещё нет отзывов,null,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, восстановление утраченных документов, юридическое сопровождение бизнеса, налоговые дела"
https://yandex.ru/maps/org/global_konsalting_grupp/179940675077/,Глобал Консалтинг Групп,"Марксистская ул., 20, стр. 8, Москва",8 (800) 775-01-92 (доб. 101),"4,3",9 оценок,global-cg.ru,"банковским переводом, безналичная, QR-код"
https://yandex.ru/maps/org/dolgov_net/133362775100/,Долгов Нет,"Малый Толмачёвский пер., 8/11с3, Москва",null,"5,0",1 отзыв,null,"арбитраж, договорное право"
https://yandex.ru/maps/org/agentstvo_konsaltingovykh_uslug/1175904639/,Агентство консалтинговых услуг,"ул. Земляной Вал, 64, стр. 2, Москва",+7 (495) 915-78-10,"4,5",1 отзыв,www.akonus.ru,бухгалтерское сопровождение бизнеса
https://yandex.ru/maps/org/matreshka_i_partnery/143756427000/,Матрешка и партнеры,"ул. Земляной Вал, 64, стр. 2, Москваэтаж 7, помещение 1/П",+7 (964) 700-81-81,null,1 отзыв,матрешка-и-партнеры.рф,null
https://yandex.ru/maps/org/profyurist/1616296075/,ПрофЮрист,"Волгоградский просп., 2, Москва",+7 (495) 208-01-23,"3,7",4 оценки,null,"восстановление утраченных документов, бухгалтерское сопровождение бизнеса"
https://yandex.ru/maps/org/emet/108899416311/,Emet,"Хилков пер., 1, Москва",+7 (495) 989-81-01,"4,2",5 оценок,lawfirmemet.com,"ликвидация фирм, аккредитация иностранных представительств"
https://yandex.ru/maps/org/yediny_tsentr_registratsii/203805744239/,Единый центр регистрации,"ул. Льва Толстого, 5, стр. 1, Москва",+7 (985) 222-10-95,"5,0",Ещё нет отзывов,www.r-ooo.ru,запрещено с животными
https://yandex.ru/maps/org/lits_consulting/87180275884/,Lits Consulting,"Зубовский бул., вл13с1, Москваподъезд 1, офис 1, этаж 5",+7 (495) 822-77-77,"4,6",Ещё нет отзывов,null,"регистрация НОУ, АНО, регистрация АО, перерегистрация, ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство, аккредитация иностранных представительств"
https://yandex.ru/maps/org/tarasenko_konsalting/159019671279/,Тарасенко Консалтинг,"Зубовский бул., 4, стр. 1, Москва",+7 (909) 961-19-09,"5,0",1 отзыв,tarasenko.online,аккредитация иностранных представительств
https://yandex.ru/maps/org/kompaniya_otsenki_i_prava/1848063242/,Компания оценки и права,"ул. Земляной Вал, 64, стр. 2, Москваэтаж 3, офис 321",+7 (495) 740-06-36,"5,0",192 оценки,pravo-ocenka.ru,разрешено со всеми животными
https://yandex.ru/maps/org/notarius_prokopova_i_d_/1127670553/,Нотариус Прокопова И. Д.,"ул. Талалихина, 2/1к6, Москваэтаж 1",+7 (495) 670-91-72,"4,5",297 оценок,www.notarius-on-map.ru,"свидетельствование подлинности подписи, брачный договор, односторонние сделки, удостоверение договоров, принятие закрытого завещания, выдача свидетельства о праве на наследство, передача заявления физического и юридического лица другому физическому и юридическому лицу, свидетельствование верности копий документов, удостоверение доверенности, выдача свидетельств, удостоверение времени предъявления документа, выдача дубликата документа, выдача документа из архива нотариуса"
